run,dataset,calibration,selected_step,lower,upper,n,confidence,accuracy
seed-42,screenqa_choice,uncalibrated,3600,0.2,0.26666666666666666,201,0.23098450290712977,0.20398009950248755
seed-42,screenqa_choice,uncalibrated,3600,0.26666666666666666,0.3333333333333333,113,0.2986604987039836,0.336283185840708
seed-42,screenqa_choice,uncalibrated,3600,0.3333333333333333,0.4,75,0.3615795233215274,0.38666666666666666
seed-42,screenqa_choice,uncalibrated,3600,0.4,0.4666666666666667,41,0.4357710340415939,0.43902439024390244
seed-42,screenqa_choice,uncalibrated,3600,0.4666666666666667,0.5333333333333333,14,0.4960750072365908,0.42857142857142855
seed-42,screenqa_choice,uncalibrated,3600,0.5333333333333333,0.6,6,0.570404799395456,0.16666666666666666
seed-42,screenqa_choice,uncalibrated,3600,0.6,0.6666666666666666,0,,
seed-42,screenqa_choice,uncalibrated,3600,0.6666666666666666,0.7333333333333333,2,0.6937406757226419,1.0
seed-42,screenqa_choice,uncalibrated,3600,0.7333333333333333,0.8,0,,
seed-42,screenqa_choice,uncalibrated,3600,0.8,0.8666666666666667,0,,
seed-42,screenqa_choice,uncalibrated,3600,0.8666666666666667,0.9333333333333333,0,,
seed-42,screenqa_choice,uncalibrated,3600,0.9333333333333333,1.0,0,,
seed-42,screenqa_noul,uncalibrated,3600,0.0,0.06666666666666667,0,,
seed-42,screenqa_noul,uncalibrated,3600,0.06666666666666667,0.13333333333333333,0,,
seed-42,screenqa_noul,uncalibrated,3600,0.13333333333333333,0.2,0,,
seed-42,screenqa_noul,uncalibrated,3600,0.2,0.26666666666666666,0,,
seed-42,screenqa_noul,uncalibrated,3600,0.26666666666666666,0.3333333333333333,0,,
seed-42,screenqa_noul,uncalibrated,3600,0.3333333333333333,0.4,0,,
